length_url,length_hostname,length_path,length_query,length_fragment,num_dots,num_hyphens,num_underscores,num_slashes,num_equals,num_at,num_and,num_exclamation,num_space,num_tilde,has_https,has_port,has_fragment,has_query,has_digits,num_digits,num_letters,num_parameters,num_fragments,num_subdirectories,digits_ratio,letters_ratio,special_chars_ratio,directory_length_mean,suspicious_tld,label
35,27,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.8285714285714286,0.17142857142857143,,0,phishing
47,38,1,0,0,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,40,0,0,0,0.0,0.851063829787234,0.14893617021276595,,0,phishing
26,17,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0.0,0.7692307692307693,0.23076923076923078,,0,legitimate
29,14,8,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,22,0,0,1,0.034482758620689655,0.7586206896551724,0.20689655172413793,7.0,0,phishing
32,23,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0.0,0.8125,0.1875,,0,legitimate
67,10,50,0,0,1,7,0,5,0,0,0,0,0,0,0,0,0,0,1,2,51,0,0,2,0.029850746268656716,0.7611940298507462,0.208955223880597,23.5,0,legitimate
27,18,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0.0,0.7777777777777778,0.2222222222222222,,0,legitimate
106,22,77,0,0,3,1,0,11,1,0,0,0,0,0,0,0,0,0,1,5,84,0,0,9,0.04716981132075472,0.7924528301886793,0.16037735849056603,7.555555555555555,0,phishing
70,25,38,0,0,1,4,0,6,0,0,0,0,0,0,0,0,0,0,1,2,56,0,0,3,0.02857142857142857,0.8,0.17142857142857143,11.333333333333334,0,legitimate
163,15,50,89,0,1,1,1,8,4,0,2,0,0,0,1,0,0,1,1,20,122,3,0,5,0.12269938650306748,0.7484662576687117,0.12883435582822086,8.8,0,phishing
31,22,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0.0,0.8064516129032258,0.1935483870967742,,0,legitimate
85,16,62,0,0,2,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,4,0.0,0.8352941176470589,0.16470588235294117,14.25,0,phishing
44,22,14,0,0,3,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,2,0.0,0.7954545454545454,0.20454545454545456,6.0,0,phishing
54,14,33,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,3,0.0,0.8703703703703703,0.12962962962962962,10.0,0,phishing
54,19,27,0,0,3,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,45,0,0,2,0.0,0.8333333333333334,0.16666666666666666,12.5,0,legitimate
29,20,1,0,0,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0.0,0.7586206896551724,0.2413793103448276,,0,legitimate
38,7,23,0,0,1,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,30,0,0,1,0.0,0.7894736842105263,0.21052631578947367,22.0,0,legitimate
20,12,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.7,0.3,,0,legitimate
27,19,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.7777777777777778,0.2222222222222222,,0,legitimate
22,6,8,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,1,3,14,0,0,1,0.13636363636363635,0.6363636363636364,0.22727272727272727,7.0,0,phishing
63,18,37,0,0,2,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,54,0,0,2,0.0,0.8571428571428571,0.14285714285714285,17.5,0,legitimate
73,25,41,0,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,3,0.0,0.863013698630137,0.136986301369863,12.666666666666666,0,legitimate
81,27,47,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,1,24,49,0,0,3,0.2962962962962963,0.6049382716049383,0.09876543209876543,14.666666666666666,0,phishing
216,18,25,165,0,2,0,1,5,3,0,2,0,0,0,0,0,0,1,1,72,127,3,0,3,0.3333333333333333,0.5879629629629629,0.0787037037037037,7.333333333333333,0,phishing
83,16,46,12,0,2,0,0,7,1,0,0,0,0,0,1,0,0,1,1,7,64,1,0,4,0.08433734939759036,0.7710843373493976,0.14457831325301204,10.5,0,phishing
30,21,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0.0,0.8,0.2,,0,legitimate
25,16,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0.0,0.76,0.24,,0,legitimate
38,19,11,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,1,3,28,0,0,2,0.07894736842105263,0.7368421052631579,0.18421052631578946,4.5,0,phishing
68,17,20,23,0,3,1,0,4,2,0,1,0,0,0,0,0,0,1,0,0,55,2,0,2,0.0,0.8088235294117647,0.19117647058823528,9.0,0,phishing
71,35,29,0,0,2,1,0,4,0,0,0,0,0,1,0,0,0,0,1,10,52,0,0,2,0.14084507042253522,0.7323943661971831,0.1267605633802817,13.5,0,phishing
23,11,4,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,17,0,0,1,0.043478260869565216,0.7391304347826086,0.21739130434782608,3.0,0,legitimate
37,14,16,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,2,0.0,0.7837837837837838,0.21621621621621623,6.5,0,phishing
28,19,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0.0,0.7857142857142857,0.21428571428571427,,0,legitimate
43,34,1,0,0,2,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0.0,0.813953488372093,0.18604651162790697,,0,phishing
36,7,21,0,0,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,29,0,0,2,0.0,0.8055555555555556,0.19444444444444445,9.5,0,legitimate
50,42,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.84,0.16,,0,phishing
44,36,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.8409090909090909,0.1590909090909091,,0,phishing
128,50,20,49,0,4,1,2,5,3,0,2,0,0,0,1,0,0,1,1,21,88,3,0,2,0.1640625,0.6875,0.1484375,8.5,0,phishing
58,19,32,0,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,3,0.0,0.8275862068965517,0.1724137931034483,9.666666666666666,0,legitimate
66,17,41,0,0,2,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,56,0,0,2,0.0,0.8484848484848485,0.15151515151515152,19.0,0,legitimate
241,63,171,0,0,5,0,0,6,5,0,2,0,0,0,0,0,0,0,1,48,170,0,0,3,0.1991701244813278,0.7053941908713693,0.0954356846473029,55.666666666666664,0,phishing
44,18,19,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,2,0.0,0.8409090909090909,0.1590909090909091,8.5,0,legitimate
18,9,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0.0,0.7222222222222222,0.2777777777777778,,0,legitimate
39,14,18,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0.0,0.7948717948717948,0.20512820512820512,16.0,0,phishing
46,17,21,0,0,3,0,1,4,0,0,0,0,0,0,1,0,0,0,1,1,36,0,0,2,0.021739130434782608,0.782608695652174,0.1956521739130435,9.5,0,legitimate
51,22,21,0,0,3,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,42,0,0,3,0.0,0.8235294117647058,0.17647058823529413,6.0,0,phishing
25,17,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.76,0.24,,0,legitimate
37,24,1,0,3,2,0,2,3,1,0,0,0,0,0,1,0,1,0,0,0,27,0,1,0,0.0,0.7297297297297297,0.2702702702702703,,0,legitimate
52,16,29,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,3,0.0,0.8269230769230769,0.17307692307692307,8.666666666666666,0,legitimate
26,17,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0.0,0.7692307692307693,0.23076923076923078,,0,legitimate
25,16,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0.0,0.76,0.24,,0,legitimate
34,13,13,0,0,1,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,2,0.0,0.7647058823529411,0.23529411764705882,5.0,0,phishing
56,17,31,0,0,4,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,45,0,0,4,0.0,0.8035714285714286,0.19642857142857142,6.75,0,phishing
32,12,13,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0.0,0.78125,0.21875,11.0,0,legitimate
26,17,1,0,0,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0.0,0.7307692307692307,0.2692307692307692,,0,phishing
77,23,47,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,23,47,0,0,3,0.2987012987012987,0.6103896103896104,0.09090909090909091,14.666666666666666,0,phishing
57,21,29,0,0,2,1,0,4,0,0,0,0,0,1,0,0,0,0,1,10,38,0,0,2,0.17543859649122806,0.6666666666666666,0.15789473684210525,13.5,0,phishing
59,41,11,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,1,3,45,0,0,1,0.05084745762711865,0.7627118644067796,0.1864406779661017,10.0,0,phishing
102,15,80,0,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,1,23,67,0,0,7,0.22549019607843138,0.6568627450980392,0.11764705882352941,10.428571428571429,0,phishing
39,13,19,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,3,28,0,0,3,0.07692307692307693,0.717948717948718,0.20512820512820512,5.0,0,phishing
35,23,4,0,0,2,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,27,0,0,1,0.0,0.7714285714285715,0.22857142857142856,2.0,0,legitimate
28,20,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.7857142857142857,0.21428571428571427,,0,phishing
30,23,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,22,0,0,0,0.1,0.7333333333333333,0.16666666666666666,0.0,0,phishing
101,24,70,0,0,2,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,2,0.0,0.8217821782178217,0.1782178217821782,33.5,0,legitimate
30,23,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.8,0.2,0.0,0,legitimate
44,35,1,0,0,4,2,0,3,0,0,0,0,0,0,1,0,0,0,1,6,28,0,0,0,0.13636363636363635,0.6363636363636364,0.22727272727272727,,0,phishing
39,22,9,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,33,0,0,1,0.0,0.8461538461538461,0.15384615384615385,7.0,0,phishing
90,23,60,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,1,5,73,0,0,1,0.05555555555555555,0.8111111111111111,0.13333333333333333,59.0,0,legitimate
34,15,12,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,2,0.0,0.7941176470588235,0.20588235294117646,4.5,0,phishing
36,11,18,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,1,7,20,0,0,2,0.19444444444444445,0.5555555555555556,0.25,7.5,0,phishing
37,16,13,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,30,0,0,2,0.0,0.8108108108108109,0.1891891891891892,5.5,0,legitimate
39,17,15,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,2,0.0,0.8205128205128205,0.1794871794871795,6.5,0,legitimate
42,33,1,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0,0,0.0,0.8095238095238095,0.19047619047619047,,0,phishing
48,20,14,6,0,2,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,38,1,0,2,0.0,0.7916666666666666,0.20833333333333334,5.5,0,phishing
75,12,33,22,0,2,1,3,8,1,1,0,0,0,0,0,0,0,1,0,0,56,1,0,4,0.0,0.7466666666666667,0.25333333333333335,7.0,0,phishing
25,16,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0.0,0.76,0.24,,0,legitimate
50,20,23,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,2,0.0,0.84,0.16,10.5,0,legitimate
92,17,68,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,1,3,74,0,0,6,0.03260869565217391,0.8043478260869565,0.16304347826086957,10.333333333333334,0,phishing
31,24,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,25,0,0,0,0.03225806451612903,0.8064516129032258,0.16129032258064516,0.0,0,phishing
25,18,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.84,0.16,0.0,0,legitimate
41,33,1,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.7804878048780488,0.21951219512195122,,0,phishing
22,14,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.7272727272727273,0.2727272727272727,,0,legitimate
76,15,34,19,0,2,0,0,4,1,0,0,0,0,0,0,0,0,1,1,20,46,1,0,1,0.2631578947368421,0.6052631578947368,0.13157894736842105,32.0,0,phishing
40,14,19,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,2,0.0,0.85,0.15,8.5,0,legitimate
51,32,11,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,1,3,41,0,0,1,0.058823529411764705,0.803921568627451,0.13725490196078433,10.0,0,phishing
60,14,38,0,0,2,4,0,5,0,0,0,0,0,0,1,0,0,0,0,0,48,0,0,3,0.0,0.8,0.2,11.666666666666666,0,legitimate
33,25,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.8181818181818182,0.18181818181818182,,0,legitimate
131,23,66,33,0,2,1,0,4,2,0,1,0,0,0,1,0,0,1,1,23,95,2,0,2,0.17557251908396945,0.7251908396946565,0.09923664122137404,32.0,0,phishing
68,15,46,0,0,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,6,0.0,0.8235294117647058,0.17647058823529413,6.666666666666667,0,phishing
51,22,22,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,1,11,32,0,0,2,0.21568627450980393,0.6274509803921569,0.1568627450980392,9.5,0,phishing
45,17,21,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,3,33,0,0,3,0.06666666666666667,0.7333333333333333,0.2,5.666666666666667,0,phishing
67,16,43,0,0,2,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,56,0,0,3,0.0,0.835820895522388,0.16417910447761194,13.0,0,legitimate
24,15,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0.0,0.75,0.25,,0,legitimate
92,15,70,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,1,17,62,0,0,7,0.18478260869565216,0.6739130434782609,0.14130434782608695,9.0,0,phishing
34,27,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.8235294117647058,0.17647058823529413,0.0,0,phishing
54,13,34,0,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,1,5,39,0,0,4,0.09259259259259259,0.7222222222222222,0.18518518518518517,7.5,0,legitimate
40,33,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.875,0.125,0.0,0,phishing
70,17,46,0,0,2,5,0,5,0,0,0,0,0,0,0,0,0,0,1,1,56,0,0,2,0.014285714285714285,0.8,0.18571428571428572,21.5,0,legitimate
18,4,7,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,1,0.05555555555555555,0.6666666666666666,0.2777777777777778,6.0,0,phishing
126,50,19,49,0,4,1,2,4,3,0,2,0,0,0,0,0,0,1,1,21,87,3,0,2,0.16666666666666666,0.6904761904761905,0.14285714285714285,8.5,0,phishing
24,16,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.7083333333333334,0.2916666666666667,,0,legitimate
54,15,31,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,1,13,34,0,0,2,0.24074074074074073,0.6296296296296297,0.12962962962962962,14.5,0,legitimate
66,20,38,0,0,3,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,54,0,0,3,0.0,0.8181818181818182,0.18181818181818182,11.666666666666666,0,legitimate
29,20,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0.0,0.7931034482758621,0.20689655172413793,,0,legitimate
22,13,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,1,3,13,0,0,0,0.13636363636363635,0.5909090909090909,0.2727272727272727,,0,phishing
78,16,55,0,0,2,4,0,5,0,0,0,0,0,0,0,0,0,0,1,7,59,0,0,3,0.08974358974358974,0.7564102564102564,0.15384615384615385,17.333333333333332,0,legitimate
98,16,36,38,0,3,1,0,7,1,1,0,0,0,0,0,0,0,1,0,0,83,1,0,5,0.0,0.8469387755102041,0.15306122448979592,6.2,0,phishing
44,14,23,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,7,28,0,0,3,0.1590909090909091,0.6363636363636364,0.20454545454545456,6.666666666666667,0,legitimate
124,46,20,49,0,5,0,2,5,3,0,2,0,0,0,1,0,0,1,1,24,81,3,0,2,0.1935483870967742,0.6532258064516129,0.1532258064516129,8.5,0,phishing
45,16,21,0,0,2,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,2,0.0,0.7777777777777778,0.2222222222222222,9.5,0,legitimate
48,28,12,0,0,5,0,0,3,0,0,0,0,0,0,1,0,0,0,1,3,36,0,0,1,0.0625,0.75,0.1875,11.0,0,phishing
28,6,15,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0.0,0.8214285714285714,0.17857142857142858,14.0,0,phishing
63,26,30,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2,0.0,0.8571428571428571,0.14285714285714285,14.0,0,legitimate
58,16,34,0,0,2,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,49,0,0,2,0.0,0.8448275862068966,0.15517241379310345,16.0,0,legitimate
51,42,1,0,0,2,4,0,3,0,0,0,0,0,0,1,0,0,0,1,15,26,0,0,0,0.29411764705882354,0.5098039215686274,0.19607843137254902,,0,phishing
23,15,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.7391304347826086,0.2608695652173913,,0,legitimate
23,15,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,13,0,0,0,0.17391304347826086,0.5652173913043478,0.2608695652173913,,0,legitimate
58,21,30,0,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,2,0.0,0.8275862068965517,0.1724137931034483,14.0,0,legitimate
54,11,35,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,1,8,39,0,0,2,0.14814814814814814,0.7222222222222222,0.12962962962962962,16.5,0,phishing
392,11,10,363,0,24,0,18,21,10,1,9,0,0,0,0,0,0,1,1,15,287,10,0,2,0.03826530612244898,0.7321428571428571,0.22959183673469388,4.0,0,phishing
78,17,54,0,0,1,7,0,6,0,0,0,0,0,0,0,0,0,0,1,7,56,0,0,3,0.08974358974358974,0.717948717948718,0.19230769230769232,16.666666666666668,0,legitimate
57,17,32,0,0,2,4,0,4,0,0,0,0,0,0,1,0,0,0,1,2,44,0,0,1,0.03508771929824561,0.7719298245614035,0.19298245614035087,30.0,0,legitimate
46,37,1,0,0,4,2,0,3,0,0,0,0,0,0,1,0,0,0,1,6,30,0,0,0,0.13043478260869565,0.6521739130434783,0.21739130434782608,,0,phishing
43,25,10,0,0,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0,1,0.0,0.7906976744186046,0.20930232558139536,9.0,0,phishing
51,14,9,19,0,3,0,0,4,1,0,0,0,0,0,1,0,0,1,1,10,31,1,0,1,0.19607843137254902,0.6078431372549019,0.19607843137254902,7.0,0,phishing
53,20,26,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,3,41,0,0,4,0.05660377358490566,0.7735849056603774,0.16981132075471697,5.5,0,phishing
57,40,10,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,46,0,0,1,0.03508771929824561,0.8070175438596491,0.15789473684210525,9.0,0,phishing
30,21,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0.0,0.8,0.2,,0,legitimate
46,14,25,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,35,0,0,4,0.043478260869565216,0.7608695652173914,0.1956521739130435,5.25,0,legitimate
192,11,173,0,0,15,10,7,4,0,0,0,0,0,0,1,0,0,0,1,106,49,0,0,2,0.5520833333333334,0.2552083333333333,0.19270833333333334,85.5,0,phishing
18,9,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0.0,0.7222222222222222,0.2777777777777778,,0,legitimate
33,24,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,0.0,0.8484848484848485,0.15151515151515152,,0,phishing
22,13,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0.0,0.7272727272727273,0.2727272727272727,,0,legitimate
28,19,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0.0,0.7857142857142857,0.21428571428571427,,0,legitimate
28,21,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.8214285714285714,0.17857142857142858,0.0,0,legitimate
77,47,22,0,0,4,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,68,0,0,2,0.0,0.8831168831168831,0.11688311688311688,10.0,0,phishing
64,16,40,0,0,3,0,0,7,0,0,0,0,0,0,1,0,0,0,1,2,51,0,0,5,0.03125,0.796875,0.171875,7.0,0,phishing
58,24,27,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1,0.0,0.8620689655172413,0.13793103448275862,26.0,0,legitimate
47,16,23,0,0,3,5,0,3,0,0,0,0,0,0,1,0,0,0,1,1,34,0,0,1,0.02127659574468085,0.723404255319149,0.2553191489361702,22.0,0,phishing
17,8,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0.0,0.7058823529411765,0.29411764705882354,,0,legitimate
68,12,49,0,0,3,3,2,3,0,0,0,0,0,0,0,0,0,0,1,7,49,0,0,1,0.10294117647058823,0.7205882352941176,0.17647058823529413,48.0,0,legitimate
21,12,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0.0,0.7142857142857143,0.2857142857142857,,0,legitimate
172,20,19,125,0,6,1,3,4,2,0,3,0,0,0,0,0,0,1,1,43,108,4,0,2,0.25,0.627906976744186,0.12209302325581395,8.5,0,phishing
19,12,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.7368421052631579,0.2631578947368421,0.0,0,legitimate
50,18,25,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1,0.0,0.84,0.16,24.0,0,phishing
58,40,10,0,0,5,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,47,0,0,1,0.0,0.8103448275862069,0.1896551724137931,9.0,0,phishing
78,69,1,0,0,4,2,0,3,0,0,0,0,0,0,1,0,0,0,1,9,59,0,0,0,0.11538461538461539,0.7564102564102564,0.1282051282051282,,0,phishing
61,16,38,0,0,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,2,0.0,0.8032786885245902,0.19672131147540983,17.5,0,legitimate
28,19,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0.0,0.7857142857142857,0.21428571428571427,,0,legitimate
21,14,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.8095238095238095,0.19047619047619047,0.0,0,legitimate
44,27,10,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1,0.0,0.8636363636363636,0.13636363636363635,9.0,0,legitimate
46,38,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.8695652173913043,0.13043478260869565,,0,legitimate
32,24,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,24,0,0,0,0.0625,0.75,0.1875,,0,phishing
34,26,1,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.7941176470588235,0.20588235294117646,,0,phishing
187,20,35,124,0,6,2,3,6,2,0,3,0,0,0,0,0,0,1,1,38,125,4,0,4,0.20320855614973263,0.6684491978609626,0.12834224598930483,7.75,0,phishing
66,11,48,0,0,3,0,1,7,0,0,0,0,0,0,0,0,0,0,1,6,48,0,0,5,0.09090909090909091,0.7272727272727273,0.18181818181818182,8.6,0,phishing
70,31,18,13,0,3,0,0,5,2,0,1,0,0,0,0,0,0,1,1,2,55,2,0,2,0.02857142857142857,0.7857142857142857,0.18571428571428572,7.5,0,phishing
25,12,6,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,16,0,0,1,0.08,0.64,0.28,4.0,0,phishing
54,11,35,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,1,8,39,0,0,2,0.14814814814814814,0.7222222222222222,0.12962962962962962,16.5,0,phishing
42,34,1,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.8095238095238095,0.19047619047619047,,0,legitimate
62,17,38,0,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,1,0.0,0.8225806451612904,0.1774193548387097,36.0,0,legitimate
77,23,47,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,22,48,0,0,3,0.2857142857142857,0.6233766233766234,0.09090909090909091,14.666666666666666,0,phishing
74,39,28,0,0,3,2,1,4,0,0,0,0,0,0,0,0,0,0,1,6,57,0,0,2,0.08108108108108109,0.7702702702702703,0.14864864864864866,13.0,0,phishing
128,50,20,49,0,4,1,2,5,3,0,2,0,0,0,1,0,0,1,1,22,87,3,0,2,0.171875,0.6796875,0.1484375,8.5,0,phishing
123,46,19,49,0,5,0,2,4,3,0,2,0,0,0,1,0,0,1,1,28,77,3,0,2,0.22764227642276422,0.6260162601626016,0.14634146341463414,8.5,0,phishing
43,15,21,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,2,0.0,0.813953488372093,0.18604651162790697,9.5,0,legitimate
29,20,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0.0,0.7931034482758621,0.20689655172413793,,0,legitimate
